duration
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.04168981481481481
0.6118634259259259
0.6120023148148148
0.6125578703703703
0.6125694444444445
0.6128472222222222
0.6314120370370371
0.6314814814814815
0.6316087962962963
0.631724537037037
0.6318402777777777
1.012025462962963
1.0126736111111112
1.0128125
1.690474537037037
3.0085300925925926
3.0482175925925925
3.8252430555555557
3.85275462962963
3.954074074074074
3.9541435185185185
3.954224537037037
3.954270833333333
3.9757523148148146
4.037314814814815
4.038865740740741
4.0388773148148145
4.873634259259259
4.931377314814815
4.939953703703703
5.791388888888889
5.791666666666667
5.847627314814815
5.926145833333333
5.92619212962963
5.927222222222222
5.940509259259259
5.941770833333333
5.941944444444444
5.942708333333333
6.153680555555556
6.169884259259259
6.20181712962963
6.2289814814814815
6.229803240740741
6.230138888888889
6.245474537037037
6.245949074074074
6.246631944444444
6.246828703703704
6.321909722222222
6.338912037037037
6.339027777777778
6.33949074074074
6.339699074074074
6.339710648148148
6.340798611111111
6.340868055555555
6.697106481481481
6.785995370370371
6.803888888888889
6.950659722222222
6.958194444444445
7.012488425925926
7.01300925925926
7.025243055555555
7.0384375
7.040868055555555
7.045439814814815
7.057615740740741
7.0579629629629625
7.058310185185185
7.059212962962963
7.0757060185185185
7.083657407407407
7.101365740740741
7.196863425925926
7.207083333333333
7.207928240740741
7.218518518518518
7.222997685185185
7.223472222222222
7.223715277777778
7.239074074074074
7.240266203703704
7.251759259259259
7.2940625
7.316875
7.767025462962963
7.830520833333333
7.856446759259259
7.856585648148148
7.861111111111111
7.9363773148148145
7.990694444444444
7.991469907407407
8.058518518518518
8.058738425925926
8.13818287037037
8.164710648148148
8.169351851851852
8.793043981481482
8.793310185185184
8.83423611111111
8.90550925925926
8.920601851851853
8.933935185185184
9.088333333333333
9.14730324074074
9.1478125
9.164247685185185
9.276458333333334
9.314375
9.362939814814816
9.702800925925926
9.843229166666667
9.84375
9.934039351851851
9.949560185185184
10.037037037037036
10.037106481481482
10.037581018518518
10.159675925925926
10.607662037037038
10.811724537037037
10.849895833333333
10.875474537037038
10.892037037037037
10.892094907407408
10.912164351851851
10.91275462962963
10.93287037037037
12.174699074074073
12.181319444444444
12.92125
12.97351851851852
13.021412037037036
13.029293981481482
13.030601851851852
13.054085648148147
13.089710648148149
13.320717592592592
13.321828703703703
13.325810185185185
13.33875
13.339201388888888
13.768900462962963
13.822719907407407
13.893356481481481
13.895023148148148
13.895601851851852
13.95425925925926
13.954629629629629
13.955925925925927
13.96568287037037
13.966631944444444
14.002025462962964
14.002222222222223
14.155706018518519
14.181215277777778
14.866886574074075
14.866898148148149
14.866979166666667
14.887858796296296
14.9646875
14.972800925925926
15.256319444444445
16.09355324074074
16.125150462962964
16.375810185185184
19.047488425925927
19.063148148148148
19.06369212962963
19.067835648148147
19.928171296296295
19.94707175925926
20.21269675925926
20.21991898148148
20.230208333333334
20.924479166666668
21.35048611111111
24.991284722222222
30.1
30.1
30.1
30.1
30.1
30.1
30.1
30.1
30.1
30.1
30.1
30.1
30.1
30.1
30.1
30.1
30.1
30.1
